ITEM, SPEED0, SPEED1, SPEED2, SPEED3
5374,53015,52688,52367,0
5375,53015,52688,52367,0
5376,53015,52688,52367,0
5377,53015,52688,52367,0
5378,53015,52688,52367,0
5379,53015,52688,52367,0
5380,53015,52688,52367,0
5381,53015,52688,52367,0
5382,53015,52688,52367,0
5383,53015,52688,52367,0
5384,53015,52688,52367,0
5385,53015,52688,52367,0
5386,53015,52688,52367,0
5387,53015,52688,52367,0
5388,53015,52688,52367,0
5389,53015,52688,52367,0
5390,53015,52688,52367,0
5391,53015,52688,52367,0
5392,53015,52688,52367,0
5393,53015,52688,52367,0
5394,53015,52688,52367,0
5395,53015,52688,52367,0
5396,53015,52688,52367,0
5397,53015,52688,52367,0
5398,53015,52688,52367,0
5399,53015,52688,52367,0
5400,53015,52688,52367,0
5401,57012,56688,56358,0
5402,57012,56688,56358,0
5403,57012,56688,56358,0
5404,57012,56688,56358,0
5405,57012,56688,56358,0
5406,57012,56688,56358,0
5407,57012,56688,56358,0
5408,57012,56688,56358,0
5409,57012,56688,56358,0
5410,57012,56688,56358,0
5411,57012,56688,56358,0
5412,57012,56688,56358,0
5413,57012,56688,56358,0
5414,57012,56688,56358,0
5415,57012,56688,56358,0
5416,57012,56688,56358,0
5417,57012,56688,56358,0
5418,57012,56688,56358,0
5419,57012,56688,56358,0
5420,57012,56688,56358,0
5421,57012,56688,56358,0
5422,57012,56688,56358,0
5423,57012,56688,56358,0
5424,57012,56688,56358,0
5425,57012,56688,56358,0
5426,57012,56688,56358,0
5427,57012,56688,56358,0
5428,57012,56688,56358,0
5429,57012,56688,56358,0
5430,57012,56688,56358,0
5431,57012,56688,56358,0
5432,57012,56688,56358,0
5433,57012,56688,56358,0
5434,57012,56688,56358,0
5435,57012,56688,56358,0
5436,57012,56688,56358,0
5437,57012,56688,56358,0
5438,57012,56688,56358,0
5439,57012,56688,56358,0
5440,57012,56688,56358,0
5441,57012,56688,56358,0
5442,57012,56688,56358,0
5443,57012,56688,56358,0
5444,57012,56688,56358,0
5445,57012,56688,56358,0
5446,57012,56688,56358,0
5447,57012,56688,56358,0
5448,57012,56688,56358,0
5449,57012,56688,56358,0
5450,57012,56688,56358,0
5451,57012,56688,56358,0
5452,57012,56688,56358,0
5453,57012,56688,56358,0
5454,57012,56688,56358,0
5455,57012,56688,56358,0
5456,57012,56688,56358,0
5457,57012,56688,56358,0
5458,57012,56688,56358,0
5459,57012,56688,56358,0
5460,57012,56688,56358,0
5461,57012,56688,56358,0
5462,57012,56688,56358,0
5463,57012,56688,56358,0
5464,57012,56688,56358,0
5465,57012,56688,56358,0
5466,57012,56688,56358,0
5467,57012,56688,56358,0
5468,57012,56688,56358,0
5469,57012,56688,56358,0
5470,57012,56688,56358,0
5471,57012,56688,56358,0
5472,57012,56688,56358,0
5473,57012,56688,56358,0
5474,57012,56688,56358,0
5475,57012,56688,56358,0
5476,57012,56688,56358,0
5477,57012,56688,56358,0
5478,57012,56688,56358,0
5479,57012,56688,56358,0
5480,57012,56688,56358,0
5481,57012,56688,56358,0
5482,57012,56688,56358,0
5483,57012,56688,56358,0
5484,57012,56688,56358,0
5485,57012,56688,56358,0
5486,57012,56688,56358,0
5487,57012,56688,56358,0
5488,57012,56688,56358,0
5489,57012,56688,56358,0
5490,57012,56688,56358,0
5491,57012,56688,56358,0
5492,57012,56688,56358,0
5493,57012,56688,56358,0
5494,57012,56688,56358,0
5495,57012,56688,56358,0
5496,57012,56688,56358,0
5497,57012,56688,56358,0
5498,57012,56688,56358,0
5499,57012,56688,56358,0
5500,57012,56688,56358,0
5501,60987,60668,60346,0
5502,60987,60668,60346,0
5503,60987,60668,60346,0
5504,60987,60668,60346,0
5505,60987,60668,60346,0
5506,60987,60668,60346,0
5507,60987,60668,60346,0
5508,60987,60668,60346,0
5509,60987,60668,60346,0
5510,60987,60668,60346,0
5511,60987,60668,60346,0
5512,60987,60668,60346,0
5513,60987,60668,60346,0
5514,60987,60668,60346,0
5515,60987,60668,60346,0
5516,60987,60668,60346,0
5517,60987,60668,60346,0
5518,60987,60668,60346,0
5519,60987,60668,60346,0
5520,60987,60668,60346,0
5521,60987,60668,60346,0
5522,60987,60668,60346,0
5523,60987,60668,60346,0
5524,60987,60668,60346,0
5525,60987,60668,60346,0
5526,60987,60668,60346,0
5527,60987,60668,60346,0
5528,60987,60668,60346,0
5529,60987,60668,60346,0
5530,60987,60668,60346,0
5531,60987,60668,60346,0
5532,60987,60668,60346,0
5533,60987,60668,60346,0
5534,60987,60668,60346,0
5535,60987,60668,60346,0
5536,60987,60668,60346,0
5537,60987,60668,60346,0
5538,60987,60668,60346,0
5539,60987,60668,60346,0
5540,60987,60668,60346,0
5541,60987,60668,60346,0
5542,60987,60668,60346,0
5543,60987,60668,60346,0
5544,60987,60668,60346,0
5545,60987,60668,60346,0
5546,60987,60668,60346,0
5547,60987,60668,60346,0
5548,60987,60668,60346,0
5549,60987,60668,60346,0
5550,60987,60668,60346,0
5551,60987,60668,60346,0
5552,60987,60668,60346,0
5553,60987,60668,60346,0
5554,60987,60668,60346,0
5555,60987,60668,60346,0
5556,60987,60668,60346,0
5557,60987,60668,60346,0
5558,60987,60668,60346,0
5559,60987,60668,60346,0
5560,60987,60668,60346,0
5561,60987,60668,60346,0
5562,60987,60668,60346,0
5563,60987,60668,60346,0
5564,60987,60668,60346,0
5565,60987,60668,60346,0
5566,60987,60668,60346,0
5567,60987,60668,60346,0
5568,60987,60668,60346,0
5569,60987,60668,60346,0
5570,60987,60668,60346,0
5571,60987,60668,60346,0
5572,60987,60668,60346,0
5573,60987,60668,60346,0
5574,60987,60668,60346,0
5575,60987,60668,60346,0
5576,60987,60668,60346,0
5577,60987,60668,60346,0
5578,60987,60668,60346,0
5579,60987,60668,60346,0
5580,60987,60668,60346,0
5581,60987,60668,60346,0
5582,60987,60668,60346,0
5583,60987,60668,60346,0
5584,60987,60668,60346,0
5585,60987,60668,60346,0
5586,60987,60668,60346,0
5587,60987,60668,60346,0
5588,60987,60668,60346,0
5589,60987,60668,60346,0
5590,60987,60668,60346,0
5591,60987,60668,60346,0
5592,60987,60668,60346,0
5593,60987,60668,60346,0
5594,60987,60668,60346,0
5595,60987,60668,60346,0
5596,60987,60668,60346,0
5597,60987,60668,60346,0
5598,60987,60668,60346,0
5599,60987,60668,60346,0
5600,60987,60668,60346,0
5601,65017,64684,64370,0
5602,65017,64684,64370,0
5603,65017,64684,64370,0
5604,65017,64684,64370,0
5605,65017,64684,64370,0
5606,65017,64684,64370,0
5607,65017,64684,64370,0
5608,65017,64684,64370,0
5609,65017,64684,64370,0
5610,65017,64684,64370,0
5611,65017,64684,64370,0
5612,65017,64684,64370,0
5613,65017,64684,64370,0
5614,65017,64684,64370,0
5615,65017,64684,64370,0
5616,65017,64684,64370,0
5617,65017,64684,64370,0
5618,65017,64684,64370,0
5619,65017,64684,64370,0
5620,65017,64684,64370,0
5621,65017,64684,64370,0
5622,65017,64684,64370,0
5623,65017,64684,64370,0
5624,65017,64684,64370,0
5625,65017,64684,64370,0
5626,65017,64684,64370,0
5627,65017,64684,64370,0
5628,65017,64684,64370,0
5629,65017,64684,64370,0
5630,65017,64684,64370,0
5631,65017,64684,64370,0
5632,65017,64684,64370,0
5633,65017,64684,64370,0
5634,65017,64684,64370,0
5635,65017,64684,64370,0
5636,65017,64684,64370,0
5637,65017,64684,64370,0
5638,65017,64684,64370,0
5639,65017,64684,64370,0
5640,65017,64684,64370,0
5641,65017,64684,64370,0
5642,65017,64684,64370,0
5643,65017,64684,64370,0
5644,65017,64684,64370,0
5645,65017,64684,64370,0
5646,65017,64684,64370,0
5647,65017,64684,64370,0
5648,65017,64684,64370,0
5649,65017,64684,64370,0
5650,65017,64684,64370,0
5651,65017,64684,64370,0
5652,65017,64684,64370,0
5653,65017,64684,64370,0
5654,65017,64684,64370,0
5655,65017,64684,64370,0
5656,65017,64684,64370,0
5657,65017,64684,64370,0
5658,65017,64684,64370,0
5659,65017,64684,64370,0
5660,65017,64684,64370,0
5661,65017,64684,64370,0
5662,65017,64684,64370,0
5663,65017,64684,64370,0
5664,65017,64684,64370,0
5665,65017,64684,64370,0
5666,65017,64684,64370,0
5667,65017,64684,64370,0
5668,65017,64684,64370,0
5669,65017,64684,64370,0
5670,65017,64684,64370,0
5671,65017,64684,64370,0
5672,65017,64684,64370,0
5673,65017,64684,64370,0
5674,65017,64684,64370,0
5675,65017,64684,64370,0
5676,65017,64684,64370,0
5677,65017,64684,64370,0
5678,65017,64684,64370,0
5679,65017,64684,64370,0
5680,65017,64684,64370,0
5681,65017,64684,64370,0
5682,65017,64684,64370,0
5683,65017,64684,64370,0
5684,65017,64684,64370,0
5685,65017,64684,64370,0
5686,65017,64684,64370,0
5687,65017,64684,64370,0
5688,65017,64684,64370,0
5689,65017,64684,64370,0
5690,65017,64684,64370,0
5691,65017,64684,64370,0
5692,65017,64684,64370,0
5693,65017,64684,64370,0
5694,65017,64684,64370,0
5695,65017,64684,64370,0
5696,65017,64684,64370,0
5697,65017,64684,64370,0
5698,65017,64684,64370,0
5699,65017,64684,64370,0
5700,65017,64684,64370,0
5701,68997,68686,68372,0
5702,68997,68686,68372,0
5703,68997,68686,68372,0
5704,68997,68686,68372,0
5705,68997,68686,68372,0
5706,68997,68686,68372,0
5707,68997,68686,68372,0
5708,68997,68686,68372,0
5709,68997,68686,68372,0
5710,68997,68686,68372,0
5711,68997,68686,68372,0
5712,68997,68686,68372,0
5713,68997,68686,68372,0
5714,68997,68686,68372,0
5715,68997,68686,68372,0
5716,68997,68686,68372,0
5717,68997,68686,68372,0
5718,68997,68686,68372,0
5719,68997,68686,68372,0
5720,68997,68686,68372,0
5721,68997,68686,68372,0
5722,68997,68686,68372,0
5723,68997,68686,68372,0
5724,68997,68686,68372,0
5725,68997,68686,68372,0
5726,68997,68686,68372,0
5727,68997,68686,68372,0
5728,68997,68686,68372,0
5729,68997,68686,68372,0
5730,68997,68686,68372,0
5731,68997,68686,68372,0
5732,68997,68686,68372,0
5733,68997,68686,68372,0
5734,68997,68686,68372,0
5735,68997,68686,68372,0
5736,68997,68686,68372,0
5737,68997,68686,68372,0
5738,68997,68686,68372,0
5739,68997,68686,68372,0
5740,68997,68686,68372,0
5741,68997,68686,68372,0
5742,68997,68686,68372,0
5743,68997,68686,68372,0
5744,68997,68686,68372,0
5745,68997,68686,68372,0
5746,68997,68686,68372,0
5747,68997,68686,68372,0
5748,68997,68686,68372,0
5749,68997,68686,68372,0
5750,68997,68686,68372,0
5751,68997,68686,68372,0
5752,68997,68686,68372,0
5753,68997,68686,68372,0
5754,68997,68686,68372,0
5755,68997,68686,68372,0
5756,68997,68686,68372,0
5757,68997,68686,68372,0
5758,68997,68686,68372,0
5759,68997,68686,68372,0
5760,68997,68686,68372,0
5761,68997,68686,68372,0
5762,68997,68686,68372,0
5763,68997,68686,68372,0
5764,68997,68686,68372,0
5765,68997,68686,68372,0
5766,68997,68686,68372,0
5767,68997,68686,68372,0
5768,68997,68686,68372,0
5769,68997,68686,68372,0
5770,68997,68686,68372,0
5771,68997,68686,68372,0
5772,68997,68686,68372,0
5773,68997,68686,68372,0
5774,68997,68686,68372,0
5775,68997,68686,68372,0
5776,68997,68686,68372,0
5777,68997,68686,68372,0
5778,68997,68686,68372,0
5779,68997,68686,68372,0
5780,68997,68686,68372,0
5781,68997,68686,68372,0
5782,68997,68686,68372,0
5783,68997,68686,68372,0
5784,68997,68686,68372,0
5785,68997,68686,68372,0
5786,68997,68686,68372,0
5787,68997,68686,68372,0
5788,68997,68686,68372,0
5789,68997,68686,68372,0
5790,68997,68686,68372,0
5791,68997,68686,68372,0
5792,68997,68686,68372,0
5793,68997,68686,68372,0
5794,68997,68686,68372,0
5795,68997,68686,68372,0
5796,68997,68686,68372,0
5797,68997,68686,68372,0
5798,68997,68686,68372,0
5799,68997,68686,68372,0
5800,68997,68686,68372,0
5801,72996,72672,72344,0
5802,72996,72672,72344,0
5803,72996,72672,72344,0
5804,72996,72672,72344,0
5805,72996,72672,72344,0
5806,72996,72672,72344,0
5807,72996,72672,72344,0
5808,72996,72672,72344,0
5809,72996,72672,72344,0
5810,72996,72672,72344,0
5811,72996,72672,72344,0
5812,72996,72672,72344,0
5813,72996,72672,72344,0
5814,72996,72672,72344,0
5815,72996,72672,72344,0
5816,72996,72672,72344,0
5817,72996,72672,72344,0
5818,72996,72672,72344,0
5819,72996,72672,72344,0
5820,72996,72672,72344,0
5821,72996,72672,72344,0
5822,72996,72672,72344,0
5823,72996,72672,72344,0
5824,72996,72672,72344,0
5825,72996,72672,72344,0
5826,72996,72672,72344,0
5827,72996,72672,72344,0
5828,72996,72672,72344,0
5829,72996,72672,72344,0
5830,72996,72672,72344,0
5831,72996,72672,72344,0
5832,72996,72672,72344,0
5833,72996,72672,72344,0
5834,72996,72672,72344,0
5835,72996,72672,72344,0
5836,72996,72672,72344,0
5837,72996,72672,72344,0
5838,72996,72672,72344,0
5839,72996,72672,72344,0
5840,72996,72672,72344,0
5841,72996,72672,72344,0
5842,72996,72672,72344,0
5843,72996,72672,72344,0
5844,72996,72672,72344,0
5845,72996,72672,72344,0
5846,72996,72672,72344,0
5847,72996,72672,72344,0
5848,72996,72672,72344,0
5849,72996,72672,72344,0
5850,72996,72672,72344,0
5851,72996,72672,72344,0
5852,72996,72672,72344,0
5853,72996,72672,72344,0
5854,72996,72672,72344,0
5855,72996,72672,72344,0
5856,72996,72672,72344,0
5857,72996,72672,72344,0
5858,72996,72672,72344,0
5859,72996,72672,72344,0
5860,72996,72672,72344,0
5861,72996,72672,72344,0
5862,72996,72672,72344,0
5863,72996,72672,72344,0
5864,72996,72672,72344,0
5865,72996,72672,72344,0
5866,72996,72672,72344,0
5867,72996,72672,72344,0
5868,72996,72672,72344,0
5869,72996,72672,72344,0
5870,72996,72672,72344,0
5871,72996,72672,72344,0
5872,72996,72672,72344,0
5873,72996,72672,72344,0
5874,72996,72672,72344,0
5875,72996,72672,72344,0
5876,72996,72672,72344,0
5877,72996,72672,72344,0
5878,72996,72672,72344,0
5879,72996,72672,72344,0
5880,72996,72672,72344,0
5881,72996,72672,72344,0
5882,72996,72672,72344,0
5883,72996,72672,72344,0
5884,72996,72672,72344,0
5885,72996,72672,72344,0
5886,72996,72672,72344,0
5887,72996,72672,72344,0
5888,72996,72672,72344,0
5889,72996,72672,72344,0
5890,72996,72672,72344,0
5891,72996,72672,72344,0
5892,72996,72672,72344,0
5893,72996,72672,72344,0
5894,72996,72672,72344,0
5895,72996,72672,72344,0
5896,72996,72672,72344,0
5897,72996,72672,72344,0
5898,72996,72672,72344,0
5899,72996,72672,72344,0
5900,72996,72672,72344,0
5901,76992,76659,76330,0
5902,76992,76659,76330,0
5903,76992,76659,76330,0
5904,76992,76659,76330,0
5905,76992,76659,76330,0
5906,76992,76659,76330,0
5907,76992,76659,76330,0
5908,76992,76659,76330,0
5909,76992,76659,76330,0
5910,76992,76659,76330,0
5911,76992,76659,76330,0
5912,76992,76659,76330,0
5913,76992,76659,76330,0
5914,76992,76659,76330,0
5915,76992,76659,76330,0
5916,76992,76659,76330,0
5917,76992,76659,76330,0
5918,76992,76659,76330,0
5919,76992,76659,76330,0
5920,76992,76659,76330,0
5921,76992,76659,76330,0
5922,76992,76659,76330,0
5923,76992,76659,76330,0
5924,76992,76659,76330,0
5925,76992,76659,76330,0
5926,76992,76659,76330,0
5927,76992,76659,76330,0
5928,76992,76659,76330,0
5929,76992,76659,76330,0
5930,76992,76659,76330,0
5931,76992,76659,76330,0
5932,76992,76659,76330,0
5933,76992,76659,76330,0
5934,76992,76659,76330,0
5935,76992,76659,76330,0
5936,76992,76659,76330,0
5937,76992,76659,76330,0
5938,76992,76659,76330,0
5939,76992,76659,76330,0
5940,76992,76659,76330,0
5941,76992,76659,76330,0
5942,76992,76659,76330,0
5943,76992,76659,76330,0
5944,76992,76659,76330,0
5945,76992,76659,76330,0
5946,76992,76659,76330,0
5947,76992,76659,76330,0
5948,76992,76659,76330,0
5949,76992,76659,76330,0
5950,76992,76659,76330,0
5951,76992,76659,76330,0
5952,76992,76659,76330,0
5953,76992,76659,76330,0
5954,76992,76659,76330,0
5955,76992,76659,76330,0
5956,76992,76659,76330,0
5957,76992,76659,76330,0
5958,76992,76659,76330,0
5959,76992,76659,76330,0
5960,76992,76659,76330,0
5961,76992,76659,76330,0
5962,76992,76659,76330,0
5963,76992,76659,76330,0
5964,76992,76659,76330,0
5965,76992,76659,76330,0
5966,76992,76659,76330,0
5967,76992,76659,76330,0
5968,76992,76659,76330,0
5969,76992,76659,76330,0
5970,76992,76659,76330,0
5971,76992,76659,76330,0
5972,76992,76659,76330,0
5973,76992,76659,76330,0
5974,76992,76659,76330,0
5975,76992,76659,76330,0
5976,76992,76659,76330,0
5977,76992,76659,76330,0
5978,76992,76659,76330,0
5979,76992,76659,76330,0
5980,76992,76659,76330,0
5981,76992,76659,76330,0
5982,76992,76659,76330,0
5983,76992,76659,76330,0
5984,76992,76659,76330,0
5985,76992,76659,76330,0
5986,76992,76659,76330,0
5987,76992,76659,76330,0
5988,76992,76659,76330,0
5989,76992,76659,76330,0
5990,76992,76659,76330,0
5991,76992,76659,76330,0
5992,76992,76659,76330,0
5993,76992,76659,76330,0
5994,76992,76659,76330,0
5995,76992,76659,76330,0
5996,76992,76659,76330,0
5997,76992,76659,76330,0
5998,76992,76659,76330,0
5999,76992,76659,76330,0
6000,76992,76659,76330,0
6001,81015,80703,80389,0
6002,81015,80703,80389,0
6003,81015,80703,80389,0
6004,81015,80703,80389,0
6005,81015,80703,80389,0
6006,81015,80703,80389,0
6007,81015,80703,80389,0
6008,81015,80703,80389,0
6009,81015,80703,80389,0
6010,81015,80703,80389,0
6011,81015,80703,80389,0
6012,81015,80703,80389,0
6013,81015,80703,80389,0
6014,81015,80703,80389,0
6015,81015,80703,80389,0
6016,81015,80703,80389,0
6017,81015,80703,80389,0
6018,81015,80703,80389,0
6019,81015,80703,80389,0
6020,81015,80703,80389,0
6021,81015,80703,80389,0
6022,81015,80703,80389,0
6023,81015,80703,80389,0
6024,81015,80703,80389,0
6025,81015,80703,80389,0
6026,81015,80703,80389,0
6027,81015,80703,80389,0
6028,81015,80703,80389,0
6029,81015,80703,80389,0
6030,81015,80703,80389,0
6031,81015,80703,80389,0
6032,81015,80703,80389,0
6033,81015,80703,80389,0
6034,81015,80703,80389,0
6035,81015,80703,80389,0
6036,81015,80703,80389,0
6037,81015,80703,80389,0
6038,81015,80703,80389,0
6039,81015,80703,80389,0
6040,81015,80703,80389,0
6041,81015,80703,80389,0
6042,81015,80703,80389,0
6043,81015,80703,80389,0
6044,81015,80703,80389,0
6045,81015,80703,80389,0
6046,81015,80703,80389,0
6047,81015,80703,80389,0
6048,81015,80703,80389,0
6049,81015,80703,80389,0
6050,81015,80703,80389,0
6051,81015,80703,80389,0
6052,81015,80703,80389,0
6053,81015,80703,80389,0
6054,81015,80703,80389,0
6055,81015,80703,80389,0
6056,81015,80703,80389,0
6057,81015,80703,80389,0
6058,81015,80703,80389,0
6059,81015,80703,80389,0
6060,81015,80703,80389,0
6061,81015,80703,80389,0
6062,81015,80703,80389,0
6063,81015,80703,80389,0
6064,81015,80703,80389,0
6065,81015,80703,80389,0
6066,81015,80703,80389,0
6067,81015,80703,80389,0
6068,81015,80703,80389,0
6069,81015,80703,80389,0
6070,81015,80703,80389,0
6071,81015,80703,80389,0
6072,81015,80703,80389,0
6073,81015,80703,80389,0
6074,81015,80703,80389,0
6075,81015,80703,80389,0
6076,81015,80703,80389,0
6077,81015,80703,80389,0
6078,81015,80703,80389,0
6079,81015,80703,80389,0
6080,81015,80703,80389,0
6081,81015,80703,80389,0
6082,81015,80703,80389,0
6083,81015,80703,80389,0
6084,81015,80703,80389,0
6085,81015,80703,80389,0
6086,81015,80703,80389,0
6087,81015,80703,80389,0
6088,81015,80703,80389,0
6089,81015,80703,80389,0
6090,81015,80703,80389,0
6091,81015,80703,80389,0
6092,81015,80703,80389,0
6093,81015,80703,80389,0
6094,81015,80703,80389,0
6095,81015,80703,80389,0
6096,81015,80703,80389,0
6097,81015,80703,80389,0
6098,81015,80703,80389,0
6099,81015,80703,80389,0
6100,81015,80703,80389,0
6101,85008,84678,84367,0
6102,85008,84678,84367,0
6103,85008,84678,84367,0
6104,85008,84678,84367,0
6105,85008,84678,84367,0
6106,85008,84678,84367,0
6107,85008,84678,84367,0
6108,85008,84678,84367,0
6109,85008,84678,84367,0
6110,85008,84678,84367,0
6111,85008,84678,84367,0
6112,85008,84678,84367,0
6113,85008,84678,84367,0
6114,85008,84678,84367,0
6115,85008,84678,84367,0
6116,85008,84678,84367,0
6117,85008,84678,84367,0
6118,85008,84678,84367,0
6119,85008,84678,84367,0
6120,85008,84678,84367,0
6121,85008,84678,84367,0
6122,85008,84678,84367,0
6123,85008,84678,84367,0
6124,85008,84678,84367,0
6125,85008,84678,84367,0
6126,85008,84678,84367,0
6127,85008,84678,84367,0
6128,85008,84678,84367,0
6129,85008,84678,84367,0
6130,85008,84678,84367,0
6131,85008,84678,84367,0
6132,85008,84678,84367,0
6133,85008,84678,84367,0
6134,85008,84678,84367,0
6135,85008,84678,84367,0
6136,85008,84678,84367,0
6137,85008,84678,84367,0
6138,85008,84678,84367,0
6139,85008,84678,84367,0
6140,85008,84678,84367,0
6141,85008,84678,84367,0
6142,85008,84678,84367,0
6143,85008,84678,84367,0
6144,85008,84678,84367,0
6145,85008,84678,84367,0
6146,85008,84678,84367,0
6147,85008,84678,84367,0
6148,85008,84678,84367,0
6149,85008,84678,84367,0
6150,85008,84678,84367,0
6151,85008,84678,84367,0
6152,85008,84678,84367,0
6153,85008,84678,84367,0
6154,85008,84678,84367,0
6155,85008,84678,84367,0
6156,85008,84678,84367,0
6157,85008,84678,84367,0
6158,85008,84678,84367,0
6159,85008,84678,84367,0
6160,85008,84678,84367,0
6161,85008,84678,84367,0
6162,85008,84678,84367,0
6163,85008,84678,84367,0
6164,85008,84678,84367,0
6165,85008,84678,84367,0
6166,85008,84678,84367,0
6167,85008,84678,84367,0
6168,85008,84678,84367,0
6169,85008,84678,84367,0
6170,85008,84678,84367,0
6171,85008,84678,84367,0
6172,85008,84678,84367,0
6173,85008,84678,84367,0
6174,85008,84678,84367,0
6175,85008,84678,84367,0
6176,85008,84678,84367,0
6177,85008,84678,84367,0
6178,85008,84678,84367,0
6179,85008,84678,84367,0
6180,85008,84678,84367,0
6181,85008,84678,84367,0
6182,85008,84678,84367,0
6183,85008,84678,84367,0
6184,85008,84678,84367,0
6185,85008,84678,84367,0
6186,85008,84678,84367,0
6187,85008,84678,84367,0
6188,85008,84678,84367,0
6189,85008,84678,84367,0
6190,85008,84678,84367,0
6191,85008,84678,84367,0
6192,85008,84678,84367,0
6193,85008,84678,84367,0
6194,85008,84678,84367,0
6195,85008,84678,84367,0
6196,85008,84678,84367,0
6197,85008,84678,84367,0
6198,85008,84678,84367,0
6199,85008,84678,84367,0
6200,85008,84678,84367,0
6201,89018,88707,88385,0
6202,89018,88707,88385,0
6203,89018,88707,88385,0
6204,89018,88707,88385,0
6205,89018,88707,88385,0
6206,89018,88707,88385,0
6207,89018,88707,88385,0
6208,89018,88707,88385,0
6209,89018,88707,88385,0
6210,89018,88707,88385,0
6211,89018,88707,88385,0
6212,89018,88707,88385,0
6213,89018,88707,88385,0
6214,89018,88707,88385,0
6215,89018,88707,88385,0
6216,89018,88707,88385,0
6217,89018,88707,88385,0
6218,89018,88707,88385,0
6219,89018,88707,88385,0
6220,89018,88707,88385,0
6221,89018,88707,88385,0
6222,89018,88707,88385,0
6223,89018,88707,88385,0
6224,89018,88707,88385,0
6225,89018,88707,88385,0
6226,89018,88707,88385,0
6227,89018,88707,88385,0
6228,89018,88707,88385,0
6229,89018,88707,88385,0
6230,89018,88707,88385,0
6231,89018,88707,88385,0
6232,89018,88707,88385,0
6233,89018,88707,88385,0
6234,89018,88707,88385,0
6235,89018,88707,88385,0
6236,89018,88707,88385,0
6237,89018,88707,88385,0
6238,89018,88707,88385,0
6239,89018,88707,88385,0
6240,89018,88707,88385,0
6241,89018,88707,88385,0
6242,89018,88707,88385,0
6243,89018,88707,88385,0
6244,89018,88707,88385,0
6245,89018,88707,88385,0
6246,89018,88707,88385,0
6247,89018,88707,88385,0
6248,89018,88707,88385,0
6249,89018,88707,88385,0
6250,89018,88707,88385,0
6251,89018,88707,88385,0
6252,89018,88707,88385,0
6253,89018,88707,88385,0
6254,89018,88707,88385,0
6255,89018,88707,88385,0
6256,89018,88707,88385,0
6257,89018,88707,88385,0
6258,89018,88707,88385,0
6259,89018,88707,88385,0
6260,89018,88707,88385,0
6261,89018,88707,88385,0
6262,89018,88707,88385,0
6263,89018,88707,88385,0
6264,89018,88707,88385,0
6265,89018,88707,88385,0
6266,89018,88707,88385,0
6267,89018,88707,88385,0
6268,89018,88707,88385,0
6269,89018,88707,88385,0
6270,89018,88707,88385,0
6271,89018,88707,88385,0
6272,89018,88707,88385,0
6273,89018,88707,88385,0
6274,89018,88707,88385,0
6275,89018,88707,88385,0
6276,89018,88707,88385,0
6277,89018,88707,88385,0
6278,89018,88707,88385,0
6279,89018,88707,88385,0
6280,89018,88707,88385,0
6281,89018,88707,88385,0
6282,89018,88707,88385,0
6283,89018,88707,88385,0
6284,89018,88707,88385,0
6285,89018,88707,88385,0
6286,89018,88707,88385,0
6287,89018,88707,88385,0
6288,89018,88707,88385,0
6289,89018,88707,88385,0
6290,89018,88707,88385,0
6291,89018,88707,88385,0
6292,89018,88707,88385,0
6293,89018,88707,88385,0
6294,89018,88707,88385,0
6295,89018,88707,88385,0
6296,89018,88707,88385,0
6297,89018,88707,88385,0
6298,89018,88707,88385,0
6299,89018,88707,88385,0
6300,89018,88707,88385,0
6301,93007,92690,92370,0
6302,93007,92690,92370,0
6303,93007,92690,92370,0
6304,93007,92690,92370,0
6305,93007,92690,92370,0
6306,93007,92690,92370,0
6307,93007,92690,92370,0
6308,93007,92690,92370,0
6309,93007,92690,92370,0
6310,93007,92690,92370,0
6311,93007,92690,92370,0
6312,93007,92690,92370,0
6313,93007,92690,92370,0
6314,93007,92690,92370,0
6315,93007,92690,92370,0
6316,93007,92690,92370,0
6317,93007,92690,92370,0
6318,93007,92690,92370,0
6319,93007,92690,92370,0
6320,93007,92690,92370,0
6321,93007,92690,92370,0
6322,93007,92690,92370,0
6323,93007,92690,92370,0
6324,93007,92690,92370,0
6325,93007,92690,92370,0
6326,93007,92690,92370,0
6327,93007,92690,92370,0
6328,93007,92690,92370,0
6329,93007,92690,92370,0
6330,93007,92690,92370,0
6331,93007,92690,92370,0
6332,93007,92690,92370,0
6333,93007,92690,92370,0
6334,93007,92690,92370,0
6335,93007,92690,92370,0
6336,93007,92690,92370,0
6337,93007,92690,92370,0
6338,93007,92690,92370,0
6339,93007,92690,92370,0
6340,93007,92690,92370,0
6341,93007,92690,92370,0
6342,93007,92690,92370,0
6343,93007,92690,92370,0
6344,93007,92690,92370,0
6345,93007,92690,92370,0
6346,93007,92690,92370,0
6347,93007,92690,92370,0
6348,93007,92690,92370,0
6349,93007,92690,92370,0
6350,93007,92690,92370,0
6351,93007,92690,92370,0
6352,93007,92690,92370,0
6353,93007,92690,92370,0
6354,93007,92690,92370,0
6355,93007,92690,92370,0
6356,93007,92690,92370,0
6357,93007,92690,92370,0
6358,93007,92690,92370,0
6359,93007,92690,92370,0
6360,93007,92690,92370,0
6361,93007,92690,92370,0
6362,93007,92690,92370,0
6363,93007,92690,92370,0
6364,93007,92690,92370,0
6365,93007,92690,92370,0
6366,93007,92690,92370,0
6367,93007,92690,92370,0
6368,93007,92690,92370,0
6369,93007,92690,92370,0
6370,93007,92690,92370,0
